id,date,etape,id_conversation,id_contact,etape_finale
-1,2022-11-04,0,-1,ACoAAAFTBzIB4Ykq4hl9bfJCTMrFR8eiGBLX0z0,0
-1,2022-11-04,0,-1,ACoAABjBMd0BWNjfRoGUSNXzf0PagmT31q070XU,0
-1,2022-11-04,0,-1,ACoAACcn6VABmy_zOPrs2ekyytUaS7qm5NtMSHY,0
-1,2022-11-04,0,-1,ACoAACu2H68BdVVCbJReXNJvROlfE1Te8NRaE4M,0
-1,2022-11-04,0,-1,ACoAABtpGpwBbYWJGXqzfiCq04mMYETz6PFiRYs,0
-1,2022-11-04,0,-1,ACoAAACN4V4Bh2yeo6Bf7jiTq9zuDrl39s5gIxg,0
-1,2022-11-04,1,-1,ACoAAAhCQjUBKfx4c8z7a5ag1CuysxFTjMsBAkE,0
-1,2022-11-04,0,-1,ACoAABFoAIwB6iFeCiTbMYr_dzzSMTWZOGJFf3s,0
-1,2022-11-04,0,-1,ACoAAB2bcncBa-z5zD7EuRUvEw7ddxgJIP_2uYA,0
-1,2022-11-04,0,-1,ACoAABXQ2acBxIcEWo7SYs8bIJ6ezgiuuxPnYPI,0
-1,2022-11-04,1,-1,ACoAAAtQ92cB3mjTid7X-ZYXTMo1wRbJ2ujMIX4,0
-1,2022-11-04,0,-1,ACoAAAddFZsBw3Dj7wSQqjw-ioT58wiiwoxOsB8,0
-1,2022-11-04,0,-1,ACoAACTDHWMBJmIrH2NIsIQiaSVV7MUvllPpYGQ,0
-1,2022-11-04,0,-1,ACoAABaH5i4BZ8k41Ge6WcDD-uPXDtx6hn-1BdY,0
-1,2022-11-04,0,-1,ACoAAAY3EOQBAvV59lOlhI-i11I4JPOGdEFOBtA,0
-1,2022-11-04,0,-1,ACoAAASOgfoB-pgZ909Q7tJG-0NKZxP8Dlfjep4,0
-1,2022-11-04,0,-1,ACoAAB4JJV0BsQ_JMOrDIlVFBoudxb4iJqBfS8Y,0
-1,2022-11-04,1,-1,ACoAAAQvi5gBu2OptDIkTwHnQNLX4zMkZSsfTgs,0
-1,2022-11-04,0,-1,ACoAAAb96vABq4SA_aKo1cxkZFJJVnfjTI9j8cM,0
-1,2022-11-04,0,-1,ACoAABnimk0B72pNfCB7h7j7XkrY8Y5NXRmdoY0,0
-1,2022-11-04,0,-1,ACoAAAbbXvUBrnfiC2ciyvl8RaH16zu2rsIZ6Ss,0
-1,2022-11-04,1,-1,ACoAAAswPTIBZ3TADWQ5bntHCll2a19gS23hvSc,0
-1,2022-11-04,1,-1,ACoAAACo_Y0B2y-cN_xrEBZMZ3Wgm7B8plxvei0,0
-1,2022-11-04,0,-1,ACoAAAy0qhcBN4P3akACzzvPz0-YBkUFVbxbgOE,0
-1,2022-11-04,1,-1,ACoAAAs_YpwBK3HDbamKd9ePit21K7asvabwncQ,0
-1,2022-11-04,0,-1,ACoAACQLzFgBa1BJnloJf4Xwe94bcD-bQtagDa8,0
-1,2022-11-04,0,-1,ACoAAAay8wQBJ80uZL8xzBciMadLEJDIos7hSSI,0
-1,2022-11-04,0,-1,ACoAABbsHfEBh54i2HSHeMuFDihWXf-uOqanN8g,0
-1,2022-11-04,0,-1,ACoAAAgbFeIBcKMzwgrSTZ3tTgCPx5TFvXAaZs8,0
-1,2022-11-04,0,-1,ACoAADU0v98BnSP9lTE1J9degsKwnysdA8sKXl8,0
-1,2022-11-04,0,-1,ACoAABH2CIUBUwQtMflesdQtZixDmAVpMk6Bxo0,0
-1,2022-11-04,1,-1,ACoAAAKDYycBoDOxpX-iWBa84rc8HQmL5xlXDFM,0
-1,2022-11-04,0,-1,ACoAABSJesABUcZvTCyR0vBPucsdRs5AYowUZmA,0
-1,2022-11-04,0,-1,ACoAAADcMVIBbiVr-zXhtl1DFcdEG0jtFZ9PsDw,0
-1,2022-11-04,0,-1,ACoAAAjFEzYB8azoj3qNzK3k3wLTxX6nuTXtOPs,0
-1,2022-11-04,0,-1,ACoAAAU0vA4BcYNxQGkgL98Q8WfDQSS80yJrEoQ,0
-1,2022-11-04,0,-1,ACoAAAQhRpIBYDRrtFmyh-hxH3DujkDUzYCW_nc,0
-1,2022-11-04,0,-1,ACoAABCXseQB1tTZvqtJCN59BYDtX_LJo50uUUk,0
-1,2022-11-04,0,-1,ACoAAABzFkUBtuiAmJ2Fae6lMhEXLBVIq8RXJeo,0
-1,2022-11-04,0,-1,ACoAAAxZ4KUBVGyXAUzjLd1kz-fBEqDCFeraHak,0
-1,2022-11-04,0,-1,ACoAABUtQ00BUFHF8b7tNAb4xrWZ59E8Nclrvdg,0
-1,2022-11-04,0,-1,ACoAAACtYJcBzp6CagZ_m2zBni-AA15pyAw6o-Q,0
-1,2022-11-04,0,-1,ACoAAC3WkbcBB63EyrrxJkPXNhx2Km-Y5bsybXM,0
-1,2022-11-04,0,-1,ACoAAArUB1QBn-FhmT9fmuzu9g87fiw23EmGwhw,0
-1,2022-11-04,0,-1,ACoAAAdKTrsB4-BFO3_s6hS5lX_7JrQkctU1v34,0
-1,2022-11-04,0,-1,ACoAAAiEMbYBIU4Su3AByJiDVaWytdjdae-8fl8,0
-1,2022-11-04,0,-1,ACoAAAO4IaMBjpisNxz8FiGgimG0F461zqjsWR4,0
-1,2022-11-04,0,-1,ACoAABa3MM8Bv6CDwZY4mw4blI1J1t71_1v8M_U,0
-1,2022-11-04,0,-1,ACoAABhxNmUBQAIfysT83aB7GMA_SfIgkxIfMPw,0
-1,2022-11-04,0,-1,ACoAABmGh14B-QqW-G4SGUUpHPuw8d9cNLEGZIU,0
-1,2022-11-04,1,-1,ACoAAAtJLGIBLX9-gtAvEgiugx9b7f_i4Sr7j2g,0
-1,2022-11-04,0,-1,ACoAAAgKJYABK1fqnlG7rDL-AQKvlGmJ2cDyehc,0
-1,2022-11-04,0,-1,ACoAAAW60mMBbMVwpEhoaZQWYx4YsTjroe3jaEQ,0
-1,2022-11-04,0,-1,ACoAAA55tJYBGeyCIBMV7LYoO5MTa1Tc6j-DY9o,0
-1,2022-11-04,0,-1,ACoAAAT8__gBNj-DCNPZkBtvyqe-hYhWLyVyYak,0
-1,2022-11-04,1,-1,ACoAAApOsnYBEV_LWgWwv1gO3jtukzyZMcqmuc8,0
-1,2022-11-04,0,-1,ACoAABtIp2QBEG2LkGHzn5XOnFbpv0o-T63mybw,0
-1,2022-11-04,0,-1,ACoAACBDXrwBOjnSWGuNEuhudIgfPX1I7Qa4OAw,0
-1,2022-11-04,0,-1,ACoAABXxZo8ByA_NpoWdaTvTkuBXJugrlFgA6k0,0
-1,2022-11-04,1,-1,ACoAAA3RC2wBLvbDWFcGUxoOiogVPdVxq_MK9JE,0
-1,2022-11-04,0,-1,ACoAABcv6C0BUON-HBvbGW_Ut5J4_TdCI0bOOcs,0
-1,2022-11-04,0,-1,ACoAAASSnu8BOTYxWLXi73zJKNe8JHHzt22rQDE,0
-1,2022-11-04,1,-1,ACoAAAWuyxsBEO9div2t1nFNJipYnFFInPoTdyc,0
-1,2022-11-04,0,-1,ACoAAArkq_sBqPOPzwoQV2-KEaWtjOHsxPZtQ2M,0
-1,2022-11-04,0,-1,ACoAAA77yLcBDHPboXbopFQen6DK8NHD_idE3T8,0
-1,2022-11-04,0,-1,ACoAABI_S6kBB-srfJlFo9hVoVOXs8qFdkC_BvI,0
-1,2022-11-04,0,-1,ACoAAAOqkisBCx57f8P4uPydl7somSS0vw6Cmik,0
-1,2022-11-04,1,-1,ACoAAAC1y5wBnbBnaNB7Ttyp6IN1GZgj7sv0fEw,0
-1,2022-11-04,1,-1,ACoAACGOgLcBDso6JpymT5l0mmzKJtYyieZG5_8,0
-1,2022-11-04,1,-1,ACoAABxg-L8BjWLAiKXbE-eVZM83Ojo9wsvV_nc,0
-1,2022-11-04,0,-1,ACoAABXkwV8BvP-ZSQeIujTFgHp9QpVdfgNiNgI,0
-1,2022-11-04,1,-1,ACoAAAHBvSMBHEPzak5QfhpospD9DOY_nTDSsCw,0
-1,2022-11-04,0,-1,ACoAABh3kJ4B5m58KTHIT3kG5HEMLp6-87GpuG0,0
-1,2022-11-04,0,-1,ACoAABulyMMBEcOGDVosE97U57KtgYx4wb-bpBk,0
-1,2022-11-04,0,-1,ACoAAASSefQBkf8dubORxMCb9eh6zTaxcC9za2Q,0
-1,2022-11-04,0,-1,ACoAAAaYpWoBsDzTlWNPzYvl4WotkpvEzdB-95c,0
-1,2022-11-04,1,-1,ACoAABGt-4oBv5x_bFVY7-f1DQ8kiDg8_FrWw9A,0
-1,2022-11-04,0,-1,ACoAABGf6lcBK_YnGW_e_j7SJvzbH2J6_Ddfq68,0
-1,2022-11-04,0,-1,ACoAAAh70-MBiGOnvEj1psc6ZxJNyAScWFLQiDs,0
-1,2022-11-04,1,-1,ACoAABU1gLEBg_Ubu7FOTRr0-nQcFRJRCmgyua4,0
-1,2022-11-04,0,-1,ACoAAAiwaAkBLqYE-5jc4Qr-F-0EOmvaCfqKWFA,0
-1,2022-11-04,1,-1,ACoAACVLJqkBhZeYJ6L2HxFD5DXeCRcYdKV5PKs,0
-1,2022-11-04,0,-1,ACoAAB6b9yAB-Gna8qu05BvArVZ5pHTAkQxZYtw,0
-1,2022-11-04,1,-1,ACoAAACv_fcBanr74eFun6JkRJXPee-Iv8Go-6Q,0
-1,2022-11-04,0,-1,ACoAACKDiuwBJMfAfYDRkXG-99pWCJSQgq_1M8Y,0
-1,2022-11-04,0,-1,ACoAAB4D15QBd8uyep1gz1O6PGNL1uf48cWN9PU,0
-1,2022-11-04,0,-1,ACoAAB4So3YBNkBbOvSC4mGW1jirO41t34bs0Z4,0
-1,2022-11-04,0,-1,ACoAABrrt-YBmeDQUneNZCELpg2cxb2pKu_Wwqc,0
-1,2022-11-04,0,-1,ACoAACXxilwBhrf7X_I5BP56OiHfS5liUIvXfBo,0
-1,2022-11-04,1,-1,ACoAABr5qqMBVtrP5kBNhUNlNkibbR02one3y7U,0
-1,2022-11-04,0,-1,ACoAACRC33QB4K15eMowJRTgwmu4BxacWxdVYlU,0
-1,2022-11-04,0,-1,ACoAAA9XbJYBXXdHPYI6RkkSuDgoWHQ9oCitvaI,0
-1,2022-11-04,0,-1,ACoAAB-ddsMBZwVhAFDpH4mVFBt6WVrgTDX5Two,0
-1,2022-11-04,1,-1,ACoAAAiqMlUBqQUXKuDn8lluSFLnXQWjIy6OjbA,0
-1,2022-11-04,0,-1,ACoAABt-JIcBn9sFf6U-IEUI2oMB9ctFUECENjY,0
-1,2022-11-04,0,-1,ACoAAABJ9YsBz5vCQRZCvOZTQFW-oncFNEXFRuA,0
-1,2022-11-04,0,-1,ACoAABRAAaQBItA5jCWjIhGjoYsTinCyUeWJOf0,0
-1,2022-11-04,0,-1,ACoAADI6CoIBujt2BpWqPDTj2QmezxwCGulvC7s,0
-1,2022-11-04,0,-1,ACoAAC184OUB8eHkgxjUoaNzTNG51uhv6e6yng4,0
-1,2022-11-04,1,-1,ACoAAC1XXRMBw7EOLSqOEs4LSBqKY1kLpZZ9fkY,0
-1,2022-11-04,0,-1,ACoAACSXLYcBE40ySXS0UQ-RBL96oovngv0vkPA,0
-1,2022-11-04,0,-1,ACoAAAwNcgYBwSmOsG-Q12bHnjvzTgsX3njbP00,0
-1,2022-11-04,0,-1,ACoAABaVovkBxBvwasli-OtWE9-7PSivrToQ9jw,0
-1,2022-11-04,0,-1,ACoAAAK61i0BzqHzDk71R1c3JG2XqvdGrTVEfsw,0
-1,2022-11-04,0,-1,ACoAABM_rxEBW-B5cq86kptJ99xjM3K6RRML6Bg,0
-1,2022-11-04,0,-1,ACoAAAd7IWkBOaBP9xfsxFfUo1wXDZGBk-LBrtI,0
-1,2022-11-04,0,-1,ACoAADKGoscB1NOnQWI0T1y6xcU92F9frazHoRQ,0
-1,2022-11-04,1,-1,ACoAAB-OyzYBWBnVZYxpr25x8rfX3QJTEVIRJB4,0
-1,2022-11-04,0,-1,ACoAAABd5uoB0SQUT54WxivVlEIbimFMnvNxavE,0
-1,2022-11-04,0,-1,ACoAABDskLAB6ytkSL5aYM9ZnX1x8lE_-rwbsgQ,0
-1,2022-11-04,0,-1,ACoAAAEVnc4BXyjiJ7iMQ9qcqY5cJ6kLOzx6lNA,0
-1,2022-11-04,1,-1,ACoAABHxgPQBUua6i3beZzc3t9WrNg89xQMmEi4,0
-1,2022-11-04,0,-1,ACoAACQikagB5VgZ4jc7Zkj9y9wCmfaXTsAUShw,0
-1,2022-11-04,0,-1,ACoAACTzH5gB-eV7Pjv_TgPxYM25oUSxjpdQY-8,0
-1,2022-11-04,0,-1,ACoAAAM8V8EBYN7E39ATtbGzOBebr5eZ9wTzYxU,0
-1,2022-11-04,0,-1,ACoAABKwR_UBvkR7NzrvbckWw_RfPE_RtpVhsyQ,0
-1,2022-11-04,0,-1,ACoAABjdCmUBStRhqkOGwtYLQ0v_OygBmfUwYak,0
-1,2022-11-04,0,-1,ACoAAA5EmbUBeYWksJqTQTfDjLk1axjplYjnyxI,0
-1,2022-11-04,0,-1,ACoAAATOGVkBcOTLhbVwGnzmWXIlG_WOAQEuMEY,0
-1,2022-11-04,1,-1,ACoAABipjPABqX_EkPglmavgX5qBpUqzDH1N85A,0
-1,2022-11-04,0,-1,ACoAAAI1zb0B6glGafC33hKr4QcOSotaVeIwXVs,0
-1,2022-11-04,0,-1,ACoAAAPh2SIB6_pi-_5UAiuvqLxXZ-pLFHf_IaI,0
-1,2022-11-04,0,-1,ACoAAA6VQ0QBJv_Zw9q2Kyhk8Pv4QRKIWsMAG_E,0
-1,2022-11-04,1,-1,ACoAAAOEyOIB_q43JCX-4xKOfAXFE-y8ORfFlms,0
-1,2022-11-04,0,-1,ACoAAC6-XqoBjGIBqDVzf8vu7Xk3uZWfNRxBHAY,0
-1,2022-11-04,0,-1,ACoAAALxiIQBXyL8RUPZX4fQvilB488UQeO3ueM,0
-1,2022-11-04,0,-1,ACoAACRYE_kBinmXg6Sk9eV4Li6sp90GfT11uS4,0
-1,2022-11-04,0,-1,ACoAAARGDqQB7DO9BEEPHScOaksmI3qpM16cIlU,0
-1,2022-11-04,0,-1,ACoAAAAsHaQBTr-7jemoFj0IGq2jn-4FVo0AE_M,0
-1,2022-11-04,0,-1,ACoAAAAs7csBnDl43IXLOWjQCH6RGcO6gtaeJ_0,0
-1,2022-11-04,0,-1,ACoAAA07wHUBuRU2iipAx-RriYVVMDcdEpvJcd0,0
-1,2022-11-04,0,-1,ACoAACk2TnsBtqabeUQOfNshzRIkq5VCWmU5RmI,0
-1,2022-11-04,1,-1,ACoAAARN2NYBhlRqwncQ1MVjB3xsKHYx9zZiBvE,0
-1,2022-11-04,0,-1,ACoAABSPvUYB4DfFTqbopTz2EbZK1tSTUraPEGs,0
-1,2022-11-04,0,-1,ACoAAB0I-JAB-MmvldyAdgoot8kTmtPU4wAy4Y8,0
-1,2022-11-04,0,-1,ACoAABvsgKAB3sKSlHAXCVyAsXnCsyWTYrRPKHU,0
-1,2022-11-04,0,-1,ACoAAAGwbeYBkUy5LMqcMeYLyvSO46LiD4HTct8,0
-1,2022-11-04,0,-1,ACoAABrO1bIBRVy9ZvyZmE5wK4IXNQTsntiy4h8,0
-1,2022-11-04,0,-1,ACoAAB8m6OUBWtHucj4Z7H4-fFul3XurvpoDozA,0
-1,2022-11-04,1,-1,ACoAAAItT4EBPAGTbECdJuFXFRol4r1aNolQeYo,0
-1,2022-11-04,1,-1,ACoAACtBGnUBdtmMC8hCJAsM53xqfblibLOidF0,0
-1,2022-11-04,0,-1,ACoAAAzDh10B_3caga_zvJcqP9EUa0kqtIauCcM,0
-1,2022-11-04,1,-1,ACoAABjEnnYB1mmDv7LtuKmtQ1OtFMA8xj6St8Y,0
-1,2022-11-04,0,-1,ACoAACaSulcBZsSXpc5J9A6Fichybb_7AdhZwu0,0
-1,2022-11-04,0,-1,ACoAAANtAxABQ1wWJ6LrJzTGSH5-7ZGv3Cx0eJc,0
-1,2022-11-04,0,-1,ACoAAAAVHEMBmPwpF-Iot9A68arBqz0cF41_CmM,0
-1,2022-11-04,0,-1,ACoAABn6BOABSjzQGVUaHQweFpG3TlVbpogejnc,0
-1,2022-11-04,1,-1,ACoAABN8BygBsq_GC5ZRDN5sRedf3XaiKcgBfUk,0
-1,2022-11-04,0,-1,ACoAAAHbmQkBKYL6tEojBdHSSUVpoo4CWZaW_Rk,0
-1,2022-11-04,0,-1,ACoAAAT4D1kBJ0XnudmiYzBpRrMRk9fGni2pu9k,0
-1,2022-11-04,0,-1,ACoAAABV-D4BmDGw5qmkbi0zofP7e-RCWwiGkR4,0
-1,2022-11-04,1,-1,ACoAAAwiXR4BUIRlc8aVePeeG8fiTIhnz83oAnE,0
-1,2022-11-04,0,-1,ACoAAAGF7N4BmG2oymdWOJV31W34QjqE_36a-_U,0
-1,2022-11-04,1,-1,ACoAACsqgVABM8BfdXiaO5r1jM4GWGGRJgQu_Q0,0
-1,2022-11-04,0,-1,ACoAACidK7oBbHeAJb_JbHHH52NNeqWdeUN_1Hw,0
-1,2022-11-04,0,-1,ACoAAAArwWwBSf9G-q8WWiCMOTrGPxMgWXQyVUg,0
-1,2022-11-04,0,-1,ACoAAAyvNTMBb7AYahrofueGSEBWwRZxjVTQ-dI,0
-1,2022-11-04,0,-1,ACoAAAyjyMsB0l3TlvA8DRTAaUP68_LuBsUs1mE,0
-1,2022-11-04,0,-1,ACoAAAhuBzYBKOg6dflVpgJPOkeLKEGLZeiwQlk,0
-1,2022-11-04,0,-1,ACoAAAMV-hkBZNPxA6zSzCE05us_9hFRzT1CT0o,0
-1,2022-11-04,0,-1,ACoAAA5aKo4BNd6D1gjh33-BZervK1bwxNg6khc,0
-1,2022-11-04,0,-1,ACoAAABaCIABZtGtOq35KbJsvHU-MLQQs4NHbNs,0
-1,2022-11-04,0,-1,ACoAAAEV1PMBmlDeeMtfBolOm4CWPyEHlFmof6I,0
-1,2022-11-04,0,-1,ACoAAAAroOIB2MUM7NNqJ1QZazqQgC4a0_7JEBc,0
-1,2022-11-04,0,-1,ACoAAABwtXcB4TTRTCxnSEjN7jCJPpO6YDWGHt0,0
-1,2022-11-04,0,-1,ACoAAAAkOu4Bw5LkFR3Whq6bfU7iYX5-LJPomoo,0
-1,2022-11-04,0,-1,ACoAAAUhg7YBr1Z5Rdf4jAyFNd8pMhrTiPO3fwo,0
-1,2022-11-04,0,-1,ACoAAAF_SRYBSjlVROtWf9UbCKPpkixe7DDqJM0,0
-1,2022-11-04,0,-1,ACoAAAHLi9cBwAkz9ssrJzjsMHCQslFmEhVZ6_Q,0
-1,2022-11-04,1,-1,ACoAABLi6yUBNScKnRL7d0MUQ9fXD6E6hxSvKIY,0
-1,2022-11-04,0,-1,ACoAAAAIbZ8BfHZpEMM_mYzFr1sABoHIWexEq3w,0
-1,2022-11-04,1,-1,ACoAABOXeTMBes9G4A5ho8Yy4lRlKhL12zVDiGA,0
-1,2022-11-04,0,-1,ACoAABEfGGMBzqcZSwni9CklZacmUi2HsRx_Hto,0
-1,2022-11-04,0,-1,ACoAAC0_RSQBIaP9zw7vqVCofc52V_K8OC2miW8,0
-1,2022-11-04,1,-1,ACoAAAul51oB9ugYWryACCNUbzg7W4hoxj0v1lg,0
-1,2022-11-04,0,-1,ACoAAAigV1YBsTFYWQStc_1_Xh9_x4nc5h78R-o,0
-1,2022-11-04,0,-1,ACoAAAXwd-ABEsb0FK6eFTChiXjj5msKPVPjkDE,0
-1,2022-11-04,0,-1,ACoAACNUH-gBXRl1XRfStwgDQ4mBKB_udSziOCI,0
-1,2022-11-04,1,-1,ACoAAB3aIWEBgitNjw74TRCVsXrAxKGPuSZZOOk,0
-1,2022-11-04,0,-1,ACoAAAyAUzABzkDOJWQeJHts_B_Az3j1wWzBBT8,0
-1,2022-11-04,0,-1,ACoAAAKC9fUB8J2GMHwRVkKqBQm_A8o4WmsVJBc,0
-1,2022-11-04,0,-1,ACoAAAqiBvYBKpOQGyulWYvbyjVN3bdqe3JRqJg,0
-1,2022-11-04,0,-1,ACoAAB33WckBKLiIUEGWylMOJPuqV7BnwD01Yyk,0
-1,2022-11-04,1,-1,ACoAABCSqxIBfjrLtxCFJwwkTXHUBRWARglSon4,0
-1,2022-11-04,0,-1,ACoAACpKP2gBr_Phcv0e4oXfx-dtQLesR8mvPn4,0
-1,2022-11-04,0,-1,ACoAABPKXzcBjSh1SlvdUfafQuVo8LGvswrQ-jM,0
-1,2022-11-04,0,-1,ACoAAAtPR_sBOgHYWTdaoBRHTR8zcpgtQRIEoak,0
-1,2022-11-04,1,-1,ACoAABkI94gB9iXpHIVLPFu-HOzx0N5OQTHzQto,0
-1,2022-11-04,0,-1,ACoAACE-SfIBj7DmrLJutrl3leencjDIlxm5j0M,0
-1,2022-11-04,0,-1,ACoAAAAhsHABSraHDXl2Qimh17WpDEFxfqWy2pc,0
-1,2022-11-04,1,-1,ACoAACNfoFEBpFzqYIZg7e_UTX2UsrBlvJ4pkbY,0
-1,2022-11-04,0,-1,ACoAACC3UGoBKEJ-cDsW_2E_1u_65T-89ahsWQs,0
-1,2022-11-04,1,-1,ACoAABO1pIEBc0tDM0SYUqa1aGXTnJ6uoONTB40,0
-1,2022-11-04,1,-1,ACoAACZou0sBkR14u3Z6xY816SQn09FGIOIqtb4,0
-1,2022-11-04,0,-1,ACoAADqd0UQBWiFJmpf1AaIuPXj2FMYqT-OaQkg,0
-1,2022-11-04,0,-1,ACoAACj_stYBo5AkIb5GX6i_ABiMuNqSm0_6VEk,0
-1,2022-11-04,1,-1,ACoAAAjVCc8Bh4nivsdPRLyKPJHJUxqF6AVG6Ys,0
-1,2022-11-04,0,-1,ACoAAAqt0MUBUXtVbSUEn-rVGYeUR5pp9QCGPPk,0
-1,2022-11-04,0,-1,ACoAABkVHnYBODI9FQUfm0dc0HlpXxzaNT0YJoE,0
-1,2022-11-04,0,-1,ACoAAAljbKcBLqCrJORdJ3sc32I_63n5bYRANzk,0
-1,2022-11-04,0,-1,ACoAABhUWWUBAVZTUDvI93b5eLC9WNCgdHua5Gw,0
-1,2022-11-04,0,-1,ACoAAAgscY8BS1m5YRG0A2i2S25wwhbUXzY9Ia0,0
-1,2022-11-04,1,-1,ACoAAAXzBtkBV6_EL66IhHFWim_yeATvaWliGPU,0
-1,2022-11-04,0,-1,ACoAAB0ujm0BO2AcuZfrQGZE7cbGiSfnxM4Reks,0
-1,2022-11-04,0,-1,ACoAAAKbYCABDUyv9rrgmxLlRbBPahSaifjIC9g,0
-1,2022-11-04,1,-1,ACoAABvCkJABQOSe2Ta7it7CpGwe9slAFiYeZn8,0
-1,2022-11-04,1,-1,ACoAAAoCrXkBSYtdIIVfIwGvFuuaxqC8syEQZv4,0
-1,2022-11-04,0,-1,ACoAACFfNJMBwRAhUpkVMVmhSoV5gBBpaXq6-lY,0
-1,2022-11-04,0,-1,ACoAACW0oBkBWTU-M3nH34AIoNPpCcImgLB3eHE,0
-1,2022-11-04,0,-1,ACoAAAAWnuUBmWvFE9B5BRJmS6-4ZkCF6LijxfE,0
-1,2022-11-04,0,-1,ACoAAAJK2csBp1xGE8hA8o1vNHe5eC_SJXrG9Lc,0
-1,2022-11-04,0,-1,ACoAAAbwhFwBvHuG78ONRI5Ti6js-hmtUkUmXX4,0
-1,2022-11-04,1,-1,ACoAABMoHY4B8VQPLl7OiYsDA8MgTawLnQSeZ5M,0
-1,2022-11-04,0,-1,ACoAAAG99dYBs1FANbXijoWzgmZWHfG6RyjbrkQ,0
-1,2022-11-04,0,-1,ACoAAAHfHFwBQn-HRbvmvw5FgltetmOrEo_PtJ0,0
-1,2022-11-04,1,-1,ACoAABOZJfwBDAyaqd6TUBLIHpl5pijQuIISUuQ,0
-1,2022-11-04,0,-1,ACoAAAycDeUBOuBt8SxUeZ_b2tVlRkGsBo20vuQ,0
-1,2022-11-04,0,-1,ACoAAABl32EBuPS_DYZdF0SsRKGi6KHo57SQljk,0
-1,2022-11-04,0,-1,ACoAADLJp2QBPP4HZbOTlX0yOO47hojEUxShmes,0
-1,2022-11-04,0,-1,ACoAAASdmsgBm_qZrBPv465MxqNFGA5REp8Pn40,0
-1,2022-11-04,0,-1,ACoAAC4wTWYBCwcGmEMif_1CWKXj6G5j5vK36Ho,0
-1,2022-11-04,1,-1,ACoAAAdNqsQBuDcVvXCtWGpysWdoslYl7UE2Trg,0
-1,2022-11-04,0,-1,ACoAAAFOQIcBYxvQdF8vyX9N6GYRg7RKsO4SqLo,0
-1,2022-11-04,0,-1,ACoAAAC2ZjABzmJsE5rqzz0R9m5QfdON3ZnogD8,0
-1,2022-11-04,0,-1,ACoAABhUAdIBNMliTxOkTC4XUZXLO0fxAKI0iJM,0
-1,2022-11-04,0,-1,ACoAAAR57XsBbCZSAZqVXJi4FmDr4MUt4CSn0tY,0
-1,2022-11-04,0,-1,ACoAAAFGPVkBMWdCSoLrAPFhT3TxvQA_B-fpKZk,0
-1,2022-11-04,0,-1,ACoAAAgoyKEBefHkkSItOFKU5mFzZiTI0BuAeWU,0
-1,2022-11-04,1,-1,ACoAAAGE-NABSM6zA-G3SWGsATomwxj_BUS9Lcw,0
-1,2022-11-04,1,-1,ACoAAAopAiwB66Hm8QYxlLsNtFgshsnbX2IgmsQ,0
-1,2022-11-04,0,-1,ACoAAAwfMt0BtgITcKDxm9mjUGxJFtEw3niG96w,0
-1,2022-11-04,0,-1,ACoAABOgfgIBRiHWVfo9SETI7d_vAhjy8oEuIuo,0
-1,2022-11-04,0,-1,ACoAABS6wOgBjLOUYbpE4Zr0cGzD_Y5LE_nx_vc,0
-1,2022-11-04,0,-1,ACoAAAlTqzsBwZSzlTSdC7Srtm9srjGkvS8-UMI,0
-1,2022-11-04,0,-1,ACoAAAzOuN8B_D-ZQS5XOvssuneScqjrntlCDwc,0
-1,2022-11-04,0,-1,ACoAAB1DNlMBFw9G7T5NuRXpm1VfdwtehTZPy28,0
-1,2022-11-04,1,-1,ACoAABARN3sBjhDkScL5abnGHLXJwc3BgEQQ-7A,0
-1,2022-11-04,0,-1,ACoAACGnCJYBUNmS0zV_3rnhXoEXUmf6WSgVg_M,0
-1,2022-11-04,0,-1,ACoAACL1wCoBHJabF3Kw7msKrnjV1AjjE1lnNRE,0
-1,2022-11-04,1,-1,ACoAAAf92twB8iRDkcMUTJj4KMvIQ4CuT8ijoYE,0
-1,2022-11-04,0,-1,ACoAAAQavnEBFBENSUYln3aNGF21Hi2YGGoz66w,0
-1,2022-11-04,0,-1,ACoAAAYW_RsBnHsuCDTSDIi0NvjWvl5yRCsFrD8,0
-1,2022-11-04,1,-1,ACoAACxFiAUBQHeNX3TAyBVVcQ7ELkRyr_tMQ78,0
-1,2022-11-04,0,-1,ACoAAAtJ5eABuJZyvBffUZXRRp83r9XG9IVgECs,0
-1,2022-11-04,0,-1,ACoAAAp5EXsBAcn8TmiOZvj0Qi64JbbgrJq_fJM,0
-1,2022-11-04,0,-1,ACoAAAfj5xIBVohat1fvR4m1e4IT3MzCO9IupYo,0
-1,2022-11-04,0,-1,ACoAAAzUUjsBvvA_RgvZlXCVFV7KooxHMOkt804,0
-1,2022-11-04,0,-1,ACoAACFbGXgBt47kwejku7yYJdz_rnHXweaPU50,0
-1,2022-11-04,0,-1,ACoAAAvtK2kBAorjyZ9jRcjpcdvD_AeNVZjcv7Y,0
-1,2022-11-04,0,-1,ACoAAA4KMnsB2RI_BwXmxIc4EcSG6vTv5TWSjzI,0
-1,2022-11-04,1,-1,ACoAAAx__RgBJld6wpwMrIEqTkcBRmQ7rI6LODU,0
-1,2022-11-04,0,-1,ACoAAALDbsMBJR_t1AgZD0Fh6SZqkdgThTub0a4,0
-1,2022-11-04,1,-1,ACoAABao-4QBCfXZ_HI94D3hvRHNMwynqQHBJto,0
